date,avg_uncorrected_pressure,total_daily_conflict_duration_minutes,conflict_dummy,avg_corrected_pressure
2004-08-04,0.96667,0.0,0,0.96667
2004-08-05,0.925,0.0,0,0.925
2004-08-06,1.03889,0.0,0,1.03889
2004-08-07,0.94444,0.0,0,0.94444
2004-08-08,1.075,0.0,0,1.075
2004-08-09,0.91667,0.0,0,0.91667
2004-08-10,0.87222,0.0,0,0.87222
2004-08-11,0.93333,0.0,0,0.93333
2004-08-12,0.9,0.0,0,0.9
2004-08-13,1.34444,0.0,0,1.34444
2004-08-14,1.10833,0.0,0,1.10833
2004-08-15,1.55,0.0,0,1.55
2004-08-16,1.25556,0.0,0,1.25556
2004-08-17,1.13333,0.0,0,1.13333
2004-08-18,0.98333,0.0,0,0.98333
2004-08-19,1.26111,0.0,0,1.26111
2004-08-20,1.07222,0.3333333333333333,1,1.07674
2004-08-21,1.11111,2.3333333333333335,1,1.14343
2004-08-22,1.08333,0.0,0,1.08333
2004-08-23,1.03333,0.0,0,1.03333
2004-08-24,0.95,0.0,0,0.95
2004-08-25,0.92222,0.0,0,0.92222
2004-08-26,1.075,0.0,0,1.075
2004-08-27,0.97222,0.0,0,0.97222
2004-08-28,1.04444,0.0,0,1.04444
2004-08-29,1.46667,0.0,0,1.46667
2004-08-30,1.32222,0.0,0,1.32222
2004-08-31,1.18889,8.833333333333334,1,1.32647
2004-09-01,1.16111,0.0,0,1.16111
2004-09-02,1.22222,0.0,0,1.22222
2004-09-03,1.2,0.0,0,1.2
2004-09-04,1.56667,0.0,0,1.56667
2004-09-05,1.26667,0.0,0,1.26667
2004-09-06,1.14167,0.3333333333333333,1,1.14809
2004-09-07,0.99444,0.0,0,0.99444
2004-09-08,1.16667,0.0,0,1.16667
2004-09-09,0.97778,0.0,0,0.97778
2004-09-10,1.33333,0.0,0,1.33333
2004-09-11,0.91667,0.0,0,0.91667
2004-09-12,1.24167,2.3333333333333335,1,1.29125
2004-09-13,0.98889,0.0,0,0.98889
2004-09-14,1.1,0.0,0,1.1
2004-09-15,1.15,0.0,0,1.15
2004-09-16,1.32222,0.0,0,1.32222
2004-09-17,1.11667,0.0,0,1.11667
2004-09-18,1.28333,0.0,0,1.28333
2004-09-19,1.2,0.0,0,1.2
2004-09-20,0.90556,3.6666666666666665,1,0.95495
2004-09-21,1.02778,3.3333333333333335,1,1.06241
2004-09-22,1.28889,1.1666666666666667,1,1.3079
2004-09-23,1.23889,0.0,0,1.23889
2004-09-24,1.0,3.5,1,1.04728
2004-09-26,1.26111,2.1666666666666665,1,1.29469
2004-09-27,1.07222,0.0,0,1.07222
2004-09-28,0.89444,0.0,0,0.89444
2004-09-29,1.05,0.0,0,1.05
2004-09-30,1.12222,0.6666666666666666,1,1.13151
2004-10-01,1.18889,0.0,0,1.18889
2004-10-03,1.16667,0.5,1,1.17742
2004-10-04,1.1,0.0,0,1.1
2004-10-05,1.11111,0.3333333333333333,1,1.11518
2004-10-06,0.99444,0.0,0,0.99444
2004-10-07,0.88333,4.166666666666667,1,0.92822
2004-10-08,0.98889,0.0,0,0.98889
2004-10-10,1.11667,6.5,1,1.2563
2004-10-11,0.91667,0.0,0,0.91667
2004-10-12,1.02222,2.5,1,1.0549
2004-10-13,1.12222,0.0,0,1.12222
2004-10-14,1.31111,0.0,0,1.31111
2004-10-15,1.16111,0.0,0,1.16111
2004-10-16,1.16667,0.0,0,1.16667
2004-10-17,1.05,0.0,0,1.05
2004-10-18,1.30556,0.0,0,1.30556
2004-10-19,1.24444,0.0,0,1.24444
2004-10-20,1.21111,0.0,0,1.21111
2004-10-21,1.3,0.0,0,1.3
2004-10-22,1.2,0.0,0,1.2
2004-10-24,1.38333,0.0,0,1.38333
2004-10-25,1.14444,0.3333333333333333,1,1.1488
2004-10-26,1.24444,2.1666666666666665,1,1.27516
2004-10-27,1.39444,0.0,0,1.39444
2004-10-28,1.33333,4.166666666666667,1,1.39973
2004-10-29,1.32222,0.0,0,1.32222
2004-10-30,1.38333,0.0,0,1.38333
2004-10-31,1.51667,0.0,0,1.51667
2004-11-01,1.48333,0.3333333333333333,1,1.48902
2004-11-02,1.69444,0.0,0,1.69444
2004-11-03,1.54444,0.0,0,1.54444
2004-11-04,0.99444,7.0,1,1.08324
2004-11-05,0.95556,3.3333333333333335,1,0.9938
2004-11-06,0.75,8.166666666666666,1,1.044
2004-11-07,1.15,0.0,0,1.15
2004-11-08,1.21667,0.0,0,1.21667
2004-11-09,1.23889,0.0,0,1.23889
2004-11-10,1.10556,3.8333333333333335,1,1.15758
2004-11-11,0.93333,19.666666666666668,1,1.2143
2004-11-12,1.05556,13.166666666666666,1,1.24853
2004-11-14,1.0,4.0,1,1.07651
2004-11-15,1.20556,5.0,1,1.28194
2004-11-16,1.19444,0.0,0,1.19444
2004-11-17,1.06111,0.0,0,1.06111
2004-11-18,1.02778,0.0,0,1.02778
2004-11-19,0.96111,0.0,0,0.96111
2004-11-20,0.96667,0.0,0,0.96667
2004-11-21,1.05,5.333333333333333,1,1.11441
2004-11-22,0.88889,0.3333333333333333,1,0.8921
2004-11-23,0.96667,0.0,0,0.96667
2004-11-24,0.93333,0.0,0,0.93333
2004-11-25,0.98889,0.6666666666666666,1,0.99632
2004-11-26,1.05,0.0,0,1.05
2004-11-27,0.91667,0.0,0,0.91667
2004-11-28,1.03333,0.0,0,1.03333
2004-11-29,0.91111,3.8333333333333335,1,0.95004
2004-11-30,0.89444,0.0,0,0.89444
2004-12-01,0.96111,0.3333333333333333,1,0.96473
2004-12-02,0.98889,0.0,0,0.98889
2004-12-03,1.00556,0.0,0,1.00556
2004-12-04,0.9,0.0,0,0.9
2004-12-05,0.88333,0.0,0,0.88333
2004-12-06,0.86667,0.0,0,0.86667
2004-12-07,0.90556,0.0,0,0.90556
2004-12-08,1.06667,0.0,0,1.06667
2004-12-09,1.05,0.0,0,1.05
2004-12-10,0.96111,0.0,0,0.96111
2004-12-11,1.04444,2.1666666666666665,1,1.07846
2004-12-12,0.93333,2.3333333333333335,1,0.95633
2004-12-13,1.06667,1.6666666666666667,1,1.08847
2004-12-14,1.02778,0.0,0,1.02778
2004-12-15,1.06667,0.0,0,1.06667
2004-12-16,0.81667,0.0,0,0.81667
2004-12-17,1.07778,0.0,0,1.07778
2004-12-18,1.08333,0.0,0,1.08333
2004-12-19,1.14167,0.0,0,1.14167
2004-12-20,1.2,0.0,0,1.2
2004-12-21,1.26111,0.0,0,1.26111
2004-12-22,1.48889,0.0,0,1.48889
2004-12-23,1.08333,0.0,0,1.08333
2004-12-24,1.17222,0.0,0,1.17222
2004-12-25,1.125,0.0,0,1.125
2004-12-26,1.20556,3.6666666666666665,1,1.24741
2004-12-27,1.36111,0.0,0,1.36111
2004-12-28,1.375,3.3333333333333335,1,1.45721
2004-12-29,1.38889,0.0,0,1.38889
2004-12-30,1.59444,0.0,0,1.59444
2004-12-31,1.57778,0.0,0,1.57778
2005-01-01,1.44167,0.0,0,1.44167
2005-01-02,1.43333,0.0,0,1.43333
2005-01-03,1.65,0.0,0,1.65
2005-01-04,1.46667,0.0,0,1.46667
2005-01-05,1.44444,0.0,0,1.44444
2005-01-06,1.17222,0.0,0,1.17222
2005-01-07,1.25556,2.0,1,1.28803
2005-01-08,1.23333,2.5,1,1.3033
2005-01-09,1.125,4.833333333333333,1,1.22815
2005-01-10,1.15556,2.8333333333333335,1,1.19206
2005-01-11,0.97222,0.0,0,0.97222
2005-01-12,0.98889,0.0,0,0.98889
2005-01-13,0.88889,0.3333333333333333,1,0.89197
2005-01-14,1.1,0.0,0,1.1
2005-01-15,1.01667,2.3333333333333335,1,1.06042
2005-01-16,1.09167,0.0,0,1.09167
2005-01-17,1.10556,0.0,0,1.10556
2005-01-18,0.98333,0.0,0,0.98333
2005-01-19,1.03889,0.0,0,1.03889
2005-01-20,1.58333,0.0,0,1.58333
2005-01-21,0.97222,0.0,0,0.97222
2005-01-22,1.27222,0.3333333333333333,1,1.27778
2005-01-23,1.36667,0.0,0,1.36667
2005-01-24,1.12222,0.0,0,1.12222
2005-01-25,1.19444,0.0,0,1.19444
2005-01-26,1.32778,0.0,0,1.32778
2005-01-27,1.40556,0.0,0,1.40556
2005-01-28,1.56667,0.0,0,1.56667
2005-01-29,1.32778,3.0,1,1.37812
2005-01-30,1.56667,0.3333333333333333,1,1.576
2005-01-31,1.44444,0.0,0,1.44444
2005-02-01,1.01111,0.0,0,1.01111
2005-02-02,1.24444,0.3333333333333333,1,1.24933
2005-02-03,1.16667,0.0,0,1.16667
2005-02-04,0.85,0.0,0,0.85
2005-02-05,0.99444,0.0,0,0.99444
2005-02-06,0.84444,8.833333333333334,1,0.94029
2005-02-07,1.07778,6.166666666666667,1,1.1639
2005-02-08,0.82778,12.833333333333334,1,0.97542
2005-02-09,0.96667,4.833333333333333,1,1.02997
2005-02-10,0.88889,0.3333333333333333,1,0.89257
2005-02-11,0.93889,0.0,0,0.93889
2005-02-12,0.93889,0.3333333333333333,1,0.94244
2005-02-13,1.03333,0.0,0,1.03333
2005-02-14,1.02778,0.0,0,1.02778
2005-02-15,1.02778,2.6666666666666665,1,1.06178
2005-02-16,1.00556,0.0,0,1.00556
2005-02-17,1.07778,0.3333333333333333,1,1.08193
2005-02-18,1.02222,0.0,0,1.02222
2005-02-19,0.9,0.0,0,0.9
2005-02-20,0.93333,3.8333333333333335,1,0.97631
2005-02-21,0.85,9.166666666666666,1,0.95145
2005-02-22,0.83889,0.0,0,0.83889
2005-02-23,1.01667,0.0,0,1.01667
2005-02-24,1.02778,0.0,0,1.02778
2005-02-25,1.06667,4.0,1,1.11831
2005-02-26,0.975,2.1666666666666665,1,1.01739
2005-02-27,0.89167,0.0,0,0.89167
2005-02-28,0.95556,0.0,0,0.95556
2005-03-01,0.91667,5.666666666666667,1,0.98958
2005-03-02,0.94444,0.0,0,0.94444
2005-03-03,0.93889,0.0,0,0.93889
2005-03-04,1.08333,0.0,0,1.08333
2005-03-05,1.02778,0.0,0,1.02778
2005-03-06,0.96667,0.0,0,0.96667
2005-03-07,1.01111,0.0,0,1.01111
2005-03-08,0.96667,0.5,1,0.97141
2005-03-09,0.8,0.0,0,0.8
2005-03-10,0.81111,0.0,0,0.81111
2005-03-11,1.05556,0.0,0,1.05556
2005-03-12,1.125,0.0,0,1.125
2005-03-13,0.80833,2.1666666666666665,1,0.8472
2005-03-14,0.87778,0.6666666666666666,1,0.88442
2005-03-15,0.82778,0.0,0,0.82778
2005-03-16,0.81667,0.0,0,0.81667
2005-03-17,1.11111,0.0,0,1.11111
2005-03-18,1.23889,0.0,0,1.23889
2005-03-19,1.30833,0.0,0,1.30833
2005-03-20,1.06667,0.0,0,1.06667
2005-03-21,1.31111,0.0,0,1.31111
2005-03-22,1.15,0.0,0,1.15
2005-03-23,1.2,0.0,0,1.2
2005-03-24,1.09444,0.0,0,1.09444
2005-03-25,1.17222,0.0,0,1.17222
2005-03-26,1.11667,0.0,0,1.11667
2005-03-27,1.08333,3.6666666666666665,1,1.16535
2005-03-28,1.15556,0.0,0,1.15556
2005-03-29,0.80556,0.0,0,0.80556
2005-03-30,0.76667,0.0,0,0.76667
2005-03-31,1.22222,0.0,0,1.22222
2005-04-01,1.62778,0.0,0,1.62778
2005-04-02,1.7,0.0,0,1.7
2005-04-03,1.36111,0.0,0,1.36111
2005-04-04,1.51111,0.0,0,1.51111
2005-04-05,1.14444,0.0,0,1.14444
2005-04-06,1.18333,0.0,0,1.18333
2005-04-07,1.25556,0.0,0,1.25556
2005-04-08,1.52778,0.0,0,1.52778
2005-04-09,0.83333,0.8333333333333334,1,0.84583
2005-04-10,0.81667,5.0,1,0.89488
2005-04-11,0.87778,7.833333333333333,1,0.96897
2005-04-12,0.83333,0.0,0,0.83333
2005-04-13,1.01111,0.0,0,1.01111
2005-04-14,0.89444,0.0,0,0.89444
2005-04-15,0.97222,0.0,0,0.97222
2005-04-16,1.08333,0.0,0,1.08333
2005-04-17,1.075,0.0,0,1.075
2005-04-18,1.22222,0.0,0,1.22222
2005-04-19,1.62222,0.0,0,1.62222
2005-04-20,1.10556,0.0,0,1.10556
2005-04-21,1.1,0.0,0,1.1
2005-04-22,0.94444,0.0,0,0.94444
2005-04-23,1.06667,0.0,0,1.06667
2005-04-24,0.925,0.0,0,0.925
2005-04-25,0.94444,0.0,0,0.94444
2005-04-26,0.94444,0.0,0,0.94444
2005-04-27,0.92222,2.1666666666666665,1,0.94465
2005-04-28,0.88333,0.0,0,0.88333
2005-04-29,0.93889,0.0,0,0.93889
2005-04-30,1.17778,0.0,0,1.17778
2005-05-01,1.1,0.0,0,1.1
2005-05-02,1.20556,0.0,0,1.20556
2005-05-03,0.91667,0.0,0,0.91667
2005-05-04,1.10556,0.0,0,1.10556
2005-05-05,1.01111,0.0,0,1.01111
2005-05-06,0.91111,0.0,0,0.91111
2005-05-07,1.18333,0.0,0,1.18333
2005-05-08,1.18333,0.0,0,1.18333
2005-05-09,1.01111,0.0,0,1.01111
2005-05-10,0.98889,4.833333333333333,1,1.05
2005-05-11,1.17778,0.0,0,1.17778
2005-05-12,0.85,0.0,0,0.85
2005-05-13,1.25556,2.1666666666666665,1,1.28606
2005-05-14,1.01667,0.0,0,1.01667
2005-05-15,0.97222,0.0,0,0.97222
2005-05-16,1.0,5.833333333333333,1,1.06433
2005-05-17,1.02222,0.0,0,1.02222
2005-05-18,0.93333,0.0,0,0.93333
2005-05-19,1.03333,0.0,0,1.03333
2005-05-20,1.1,0.0,0,1.1
2005-05-21,0.975,0.0,0,0.975
2005-05-22,0.83889,7.833333333333333,1,0.92419
2005-05-23,0.85556,6.0,1,0.92802
2005-05-24,1.22778,0.0,0,1.22778
2005-05-25,0.95556,0.0,0,0.95556
2005-05-26,1.11111,7.0,1,1.20849
2005-05-27,0.97222,0.0,0,0.97222
2005-05-28,1.025,0.0,0,1.025
2005-05-29,1.1,0.0,0,1.1
2005-05-30,0.88889,0.0,0,0.88889
2005-05-31,1.36111,0.0,0,1.36111
2005-06-01,1.12222,0.0,0,1.12222
2005-06-02,1.00556,0.0,0,1.00556
2005-06-03,0.90556,0.0,0,0.90556
2005-06-04,0.87222,0.0,0,0.87222
2005-06-05,1.13333,0.0,0,1.13333
2005-06-06,1.17778,0.0,0,1.17778
2005-06-07,0.97222,0.0,0,0.97222
2005-06-08,1.03889,0.0,0,1.03889
2005-06-09,1.02778,0.3333333333333333,1,1.03153
2005-06-10,0.92778,0.0,0,0.92778
2005-06-11,1.00833,0.0,0,1.00833
2005-06-12,0.91667,0.0,0,0.91667
2005-06-13,1.31111,0.0,0,1.31111
2005-06-14,0.91667,0.0,0,0.91667
2005-06-15,0.95556,0.0,0,0.95556
2005-06-16,0.98889,0.0,0,0.98889
2005-06-17,0.86111,0.0,0,0.86111
2005-06-18,0.98333,0.0,0,0.98333
2005-06-19,0.79167,9.833333333333334,1,0.96419
2005-06-20,1.04444,0.0,0,1.04444
2005-06-21,0.97778,0.0,0,0.97778
2005-06-22,0.99444,2.8333333333333335,1,1.02933
2005-06-23,0.93333,0.0,0,0.93333
2005-06-24,1.17778,0.0,0,1.17778
2005-06-25,1.06111,0.0,0,1.06111
2005-06-26,1.06111,2.0,1,1.08745
2005-06-27,1.14444,2.6666666666666665,1,1.18326
2005-06-28,1.02222,0.0,0,1.02222
2005-06-29,0.85556,0.0,0,0.85556
2005-06-30,0.96111,3.0,1,0.99844
2005-07-01,1.48889,0.0,0,1.48889
2005-07-02,1.21111,0.0,0,1.21111
2005-07-03,0.91111,0.0,0,0.91111
2005-07-04,0.93333,0.0,0,0.93333
2005-07-05,0.93889,0.0,0,0.93889
2005-07-06,0.98333,0.0,0,0.98333
2005-07-07,1.69444,0.0,0,1.69444
2005-07-08,1.42222,0.0,0,1.42222
2005-07-09,1.28889,0.0,0,1.28889
2005-07-10,1.3,0.0,0,1.3
2005-07-11,1.03333,2.3333333333333335,1,1.06212
2005-07-12,1.07222,5.666666666666667,1,1.13131
2005-07-13,0.88333,0.0,0,0.88333
2005-07-14,1.05,6.5,1,1.12383
2005-07-15,0.97222,0.5,1,0.97677
2005-07-16,1.06111,0.0,0,1.06111
2005-07-17,1.01111,3.0,1,1.05166
2005-07-18,0.93333,3.0,1,0.96733
2005-07-19,1.15556,0.0,0,1.15556
2005-07-20,1.22778,0.0,0,1.22778
2005-07-21,1.22778,1.8333333333333333,1,1.25775
2005-07-22,1.19444,0.0,0,1.19444
2005-07-23,1.08333,2.3333333333333335,1,1.1351
2005-07-24,1.02778,2.1666666666666665,1,1.05014
2005-07-25,1.10556,0.0,0,1.10556
2005-07-26,1.10556,0.0,0,1.10556
2005-07-27,1.03333,0.0,0,1.03333
2005-07-28,0.99444,0.0,0,0.99444
2005-07-29,1.08889,0.0,0,1.08889
2005-07-30,0.89444,0.0,0,0.89444
2005-07-31,0.97778,0.0,0,0.97778
2005-08-01,0.93889,0.0,0,0.93889
2005-08-02,0.99444,0.0,0,0.99444
2005-08-03,1.18889,0.0,0,1.18889
2005-08-04,1.02222,4.5,1,1.08659
2005-08-05,0.91667,0.0,0,0.91667
2005-08-06,0.98333,0.0,0,0.98333
2005-08-07,0.86667,0.0,0,0.86667
2005-08-08,1.49444,0.0,0,1.49444
2005-08-09,0.97222,0.0,0,0.97222
2005-08-10,1.07778,0.0,0,1.07778
2005-08-11,1.06667,0.0,0,1.06667
2005-08-12,1.01667,2.3333333333333335,1,1.04438
2005-08-13,0.88333,4.5,1,1.05248
2005-08-14,0.775,15.666666666666666,1,1.06694
2005-08-15,0.87222,11.833333333333334,1,1.01038
2005-08-16,0.98889,10.166666666666666,1,1.12606
2005-08-17,0.91667,12.0,1,1.06744
2005-08-18,0.88889,11.833333333333334,1,1.03313
2005-08-19,1.0,0.8333333333333334,1,1.01032
2005-08-20,0.96111,7.0,1,1.05454
2005-08-21,0.975,5.5,1,1.07965
2005-08-22,1.02778,0.6666666666666666,1,1.03598
2005-08-23,0.88889,4.166666666666667,1,0.93737
2005-08-24,1.03333,0.0,0,1.03333
2005-08-25,1.03889,0.0,0,1.03889
2005-08-26,1.08333,0.0,0,1.08333
2005-08-27,1.14167,2.1666666666666665,1,1.19348
2005-08-28,1.425,0.0,0,1.425
2005-08-29,1.70556,0.0,0,1.70556
2005-08-30,1.72222,0.0,0,1.72222
2005-08-31,1.73889,0.0,0,1.73889
2005-09-01,1.74444,0.0,0,1.74444
2005-09-02,1.68889,0.0,0,1.68889
2005-09-03,1.575,0.0,0,1.575
2005-09-04,1.19167,0.0,0,1.19167
2005-09-05,1.43333,0.0,0,1.43333
2005-09-06,1.59444,0.0,0,1.59444
2005-09-07,1.43333,0.0,0,1.43333
2005-09-08,1.51111,0.0,0,1.51111
2005-09-09,1.52222,0.0,0,1.52222
2005-09-10,1.50833,0.0,0,1.50833
2005-09-11,1.16667,0.0,0,1.16667
2005-09-12,1.23333,2.0,1,1.26543
2005-09-13,1.39444,0.0,0,1.39444
2005-09-14,0.93889,0.0,0,0.93889
2005-09-15,1.33333,0.0,0,1.33333
2005-09-16,1.49444,0.0,0,1.49444
2005-09-18,1.6,0.0,0,1.6
2005-09-19,1.18333,0.0,0,1.18333
2005-09-20,1.25,0.0,0,1.25
2005-09-21,1.38889,0.0,0,1.38889
2005-09-22,1.51111,0.0,0,1.51111
2005-09-23,1.62222,0.16666666666666666,1,1.62535
2005-09-24,1.36667,0.0,0,1.36667
2005-09-25,1.35,0.0,0,1.35
2005-09-26,1.31111,0.0,0,1.31111
2005-09-27,1.04444,0.0,0,1.04444
2005-09-28,1.07778,0.0,0,1.07778
2005-09-29,0.96667,0.0,0,0.96667
2005-09-30,0.91667,0.0,0,0.91667
2005-10-01,0.76667,0.0,0,0.76667
2005-10-02,0.85,0.0,0,0.85
2005-10-03,1.19444,0.0,0,1.19444
2005-10-04,1.02778,0.0,0,1.02778
2005-10-05,0.88889,0.0,0,0.88889
2005-10-06,0.89444,0.0,0,0.89444
2005-10-07,1.07778,0.0,0,1.07778
2005-10-08,1.08333,0.0,0,1.08333
2005-10-09,1.11111,0.0,0,1.11111
2005-10-10,1.29444,0.0,0,1.29444
2005-10-11,1.10556,0.0,0,1.10556
2005-10-12,1.00556,0.0,0,1.00556
2005-10-13,1.05,0.0,0,1.05
2005-10-14,0.86111,0.0,0,0.86111
2005-10-16,1.2,0.0,0,1.2
2005-10-17,0.95,0.0,0,0.95
2005-10-18,0.86111,0.0,0,0.86111
2005-10-19,1.1,0.0,0,1.1
2005-10-20,1.03333,0.0,0,1.03333
2005-10-21,1.10556,0.0,0,1.10556
2005-10-23,1.28333,0.0,0,1.28333
2005-10-24,1.41111,0.0,0,1.41111
2005-10-25,1.23333,0.0,0,1.23333
2005-10-26,1.07778,2.0,1,1.10371
2005-10-27,1.31667,0.3333333333333333,1,1.32209
2005-10-28,1.52222,0.0,0,1.52222
2005-10-29,0.98333,0.0,0,0.98333
2005-10-30,0.95556,0.0,0,0.95556
2005-10-31,1.39444,0.0,0,1.39444
2005-11-01,1.11667,0.0,0,1.11667
2005-11-02,1.00556,0.0,0,1.00556
2005-11-03,1.07778,0.0,0,1.07778
2005-11-04,1.08333,0.0,0,1.08333
2005-11-06,0.88333,0.0,0,0.88333
2005-11-07,0.98889,0.0,0,0.98889
2005-11-08,1.05556,0.0,0,1.05556
2005-11-09,1.08333,0.0,0,1.08333
2005-11-10,1.21111,0.0,0,1.21111
2005-11-11,1.05556,0.0,0,1.05556
2005-11-12,0.78333,2.3333333333333335,1,0.85188
2005-11-13,0.86667,3.6666666666666665,1,0.99726
2005-11-14,0.98333,0.0,0,0.98333
2005-11-15,0.94444,0.0,0,0.94444
2005-11-16,1.01667,0.0,0,1.01667
2005-11-17,1.01667,0.0,0,1.01667
2005-11-18,1.02778,0.0,0,1.02778
2005-11-20,1.2,0.0,0,1.2
2005-11-21,1.1,2.5,1,1.13214
2005-11-22,0.92222,0.0,0,0.92222
2005-11-23,1.07222,0.0,0,1.07222
2005-11-24,1.05833,0.0,0,1.05833
2005-11-25,0.9,0.0,0,0.9
2005-11-26,0.85,0.0,0,0.85
2005-11-27,1.16667,0.0,0,1.16667
2005-11-28,0.87222,0.0,0,0.87222
2005-11-29,1.12778,1.8333333333333333,1,1.15327
2005-11-30,1.10556,0.0,0,1.10556
2005-12-01,0.97222,0.0,0,0.97222
2005-12-02,1.05556,0.0,0,1.05556
2005-12-03,1.03333,0.0,0,1.03333
2005-12-04,0.94167,0.0,0,0.94167
2005-12-05,0.95556,1.5,1,0.97254
2005-12-06,1.03333,0.0,0,1.03333
2005-12-07,0.98333,0.0,0,0.98333
2005-12-08,0.78333,0.0,0,0.78333
2005-12-09,0.95556,0.0,0,0.95556
2005-12-10,0.86111,0.0,0,0.86111
2005-12-11,0.96667,0.0,0,0.96667
2005-12-12,1.32222,0.0,0,1.32222
2005-12-13,1.07222,0.0,0,1.07222
2005-12-14,1.22778,0.0,0,1.22778
2005-12-15,1.12778,0.0,0,1.12778
2005-12-16,1.14444,0.0,0,1.14444
2005-12-17,1.20833,0.0,0,1.20833
2005-12-18,0.98333,3.8333333333333335,1,1.05293
2005-12-19,1.15,0.0,0,1.15
2005-12-20,1.24444,0.0,0,1.24444
2005-12-21,0.92778,0.0,0,0.92778
2005-12-22,0.85556,0.0,0,0.85556
2005-12-23,1.17222,0.0,0,1.17222
2005-12-24,1.025,2.1666666666666665,1,1.06335
2005-12-25,1.21111,0.0,0,1.21111
2005-12-26,0.97222,0.0,0,0.97222
2005-12-27,1.00556,0.0,0,1.00556
2005-12-28,0.85,0.0,0,0.85
2005-12-29,0.85556,2.6666666666666665,1,0.88378
2005-12-30,1.08333,2.0,1,1.10855
2005-12-31,1.03333,0.0,0,1.03333
2006-01-01,0.84167,0.0,0,0.84167
2006-01-02,1.09167,0.0,0,1.09167
2006-01-03,1.33889,0.0,0,1.33889
2006-01-04,1.55,2.5,1,1.5956
2006-01-05,1.07778,5.833333333333333,1,1.16056
2006-01-06,1.01111,6.833333333333333,1,1.09281
2006-01-07,0.925,0.0,0,0.925
2006-01-08,0.84167,3.1666666666666665,1,0.89374
2006-01-09,1.03889,0.0,0,1.03889
2006-01-10,0.96667,0.0,0,0.96667
2006-01-11,0.93889,0.0,0,0.93889
2006-01-12,0.86111,0.0,0,0.86111
2006-01-13,0.87778,0.0,0,0.87778
2006-01-14,0.91667,0.0,0,0.91667
2006-01-15,0.85833,0.0,0,0.85833
2006-01-16,0.98333,0.0,0,0.98333
2006-01-17,0.80556,0.0,0,0.80556
2006-01-18,0.89444,0.0,0,0.89444
2006-01-19,1.32778,0.0,0,1.32778
2006-01-20,1.15,0.0,0,1.15
2006-01-21,0.93889,2.3333333333333335,1,0.96271
2006-01-22,1.01667,2.0,1,1.09198
2006-01-23,1.02222,2.5,1,1.05
2006-01-24,0.90556,6.0,1,0.97731
2006-01-25,0.89444,10.666666666666666,1,1.03111
2006-01-26,0.77778,19.166666666666668,1,1.00733
2006-01-27,0.87222,14.5,1,1.06889
2006-01-28,0.82778,13.0,1,0.98642
2006-01-29,1.26667,2.0,1,1.36049
2006-01-30,1.07222,0.0,0,1.07222
2006-01-31,0.95,0.0,0,0.95
2006-02-01,1.11667,0.3333333333333333,1,1.12041
2006-02-02,0.78333,6.666666666666667,1,0.84976
2006-02-03,0.93889,2.3333333333333335,1,0.97273
2006-02-04,0.85778,2.5,1,0.8849
2006-02-05,0.9,0.0,0,0.9
2006-02-06,0.85,0.0,0,0.85
2006-02-07,1.00556,0.0,0,1.00556
2006-02-08,0.92222,7.166666666666667,1,1.00501
2006-02-09,0.95,0.0,0,0.95
2006-02-10,1.13889,0.0,0,1.13889
2006-02-11,0.95,0.0,0,0.95
2006-02-12,0.89167,0.0,0,0.89167
2006-02-13,1.15556,0.0,0,1.15556
2006-02-14,1.11667,0.0,0,1.11667
2006-02-15,1.16111,0.0,0,1.16111
2006-02-16,0.86111,0.0,0,0.86111
2006-02-17,0.9,0.0,0,0.9
2006-02-18,0.9,4.333333333333333,1,0.9741
2006-02-19,0.9,0.0,0,0.9
2006-02-20,0.98889,0.0,0,0.98889
2006-02-21,1.04444,0.0,0,1.04444
2006-02-22,1.18889,0.0,0,1.18889
2006-02-23,1.18333,0.0,0,1.18333
2006-02-24,0.96667,0.0,0,0.96667
2006-02-25,1.00833,0.0,0,1.00833
2006-02-26,1.04167,0.0,0,1.04167
2006-02-27,1.11667,0.0,0,1.11667
2006-02-28,1.23333,0.0,0,1.23333
2006-03-01,0.88889,0.0,0,0.88889
2006-03-02,1.04444,0.0,0,1.04444
2006-03-03,1.01667,0.0,0,1.01667
2006-03-04,0.96667,2.5,1,0.9939
2006-03-05,0.85556,0.0,0,0.85556
2006-03-06,1.13889,0.0,0,1.13889
2006-03-07,1.04444,0.0,0,1.04444
2006-03-08,0.78333,0.0,0,0.78333
2006-03-09,1.06611,0.0,0,1.06611
2006-03-10,0.99444,0.0,0,0.99444
2006-03-11,1.0,0.0,0,1.0
2006-03-12,0.88333,0.0,0,0.88333
2006-03-13,1.0,0.0,0,1.0
2006-03-14,0.87778,4.833333333333333,1,0.93463
2006-03-15,0.91667,0.0,0,0.91667
2006-03-16,0.97778,2.6666666666666665,1,1.01345
2006-03-17,1.05,0.0,0,1.05
2006-03-18,1.11667,0.0,0,1.11667
2006-03-19,1.46667,0.0,0,1.46667
2006-03-20,1.60556,0.0,0,1.60556
2006-03-21,1.12778,0.0,0,1.12778
2006-03-22,1.1,3.6666666666666665,1,1.16362
2006-03-23,0.94444,0.0,0,0.94444
2006-03-24,0.97222,0.0,0,0.97222
2006-03-25,0.86667,0.0,0,0.86667
2006-03-26,1.1,0.0,0,1.1
2006-03-27,1.1,0.0,0,1.1
2006-03-28,0.87778,0.0,0,0.87778
2006-03-29,0.85556,0.0,0,0.85556
